user_id,result,ip,user_agent,occurred_at
82,SUCCESS,34.145.217.31,Mozilla/5.0 (Linux; Android 14),2025-12-05T08:13:55.415831+00:00
83,SUCCESS,163.225.65.133,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-25T20:02:42.415831+00:00
83,FAILED,83.221.182.151,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-19T19:10:41.415831+00:00
84,SUCCESS,212.114.136.148,Mozilla/5.0 (Linux; Android 14),2025-07-23T04:46:27.415831+00:00
84,FAILED,129.136.120.72,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-16T04:09:24.415831+00:00
84,SUCCESS,208.112.46.169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-02T23:03:07.415831+00:00
85,SUCCESS,148.206.203.27,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-11T10:44:53.415831+00:00
86,SUCCESS,119.76.247.133,Mozilla/5.0 (Linux; Android 14),2025-07-02T07:26:59.416331+00:00
86,SUCCESS,133.31.250.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-02-02T02:13:34.416331+00:00
86,SUCCESS,153.61.75.96,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-09T05:28:59.416331+00:00
87,SUCCESS,158.163.212.183,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-22T15:28:55.416331+00:00
88,SUCCESS,104.228.91.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-07T11:50:56.416331+00:00
88,SUCCESS,11.242.211.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-17T19:02:26.416331+00:00
88,SUCCESS,200.123.100.61,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-28T14:48:01.416331+00:00
89,SUCCESS,206.213.102.228,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-05T09:49:25.416331+00:00
90,FAILED,186.89.110.7,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-14T16:04:58.416331+00:00
90,SUCCESS,222.69.21.158,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-10-17T03:41:00.416331+00:00
91,SUCCESS,212.152.91.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-02-05T19:20:31.416331+00:00
91,FAILED,221.118.13.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-10T10:24:39.416331+00:00
91,FAILED,193.9.65.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-04T07:40:02.416331+00:00
92,SUCCESS,194.251.32.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-08T02:37:22.416831+00:00
92,FAILED,20.142.241.119,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-18T14:44:37.416831+00:00
92,SUCCESS,209.45.95.73,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-11T18:55:41.416831+00:00
92,FAILED,210.58.135.199,Mozilla/5.0 (Linux; Android 14),2025-02-13T01:05:14.416831+00:00
93,FAILED,192.105.19.170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-14T15:00:39.416831+00:00
93,FAILED,206.119.232.166,Mozilla/5.0 (Linux; Android 14),2025-03-24T14:34:42.416831+00:00
93,FAILED,84.15.219.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-18T22:47:40.416831+00:00
94,FAILED,119.176.167.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-17T01:33:40.416831+00:00
94,SUCCESS,219.3.18.214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-18T01:57:39.416831+00:00
94,SUCCESS,207.4.241.46,Mozilla/5.0 (Linux; Android 14),2025-04-16T04:00:38.416831+00:00
94,SUCCESS,221.157.25.50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-26T11:44:44.416831+00:00
95,FAILED,210.111.65.232,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-02-05T13:55:25.417331+00:00
95,SUCCESS,6.133.93.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-13T01:24:01.417331+00:00
95,FAILED,199.98.31.166,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-28T22:34:45.417331+00:00
96,FAILED,219.202.75.45,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-27T12:15:10.417331+00:00
96,SUCCESS,119.227.207.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-08-02T10:43:50.417331+00:00
96,SUCCESS,146.96.83.56,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-28T13:33:19.417331+00:00
96,SUCCESS,193.106.118.251,Mozilla/5.0 (Linux; Android 14),2025-05-19T17:36:13.417331+00:00
97,SUCCESS,188.37.101.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-14T16:55:03.417331+00:00
97,FAILED,137.224.19.217,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-06T15:22:33.417331+00:00
98,FAILED,208.117.177.169,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-21T23:41:07.417331+00:00
98,FAILED,179.1.44.172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-19T14:18:50.417331+00:00
98,FAILED,159.120.37.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-02T05:43:45.417331+00:00
98,FAILED,160.154.250.122,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-30T13:43:05.417331+00:00
99,SUCCESS,119.195.62.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-03-15T19:51:30.417331+00:00
99,SUCCESS,221.207.36.186,Mozilla/5.0 (Linux; Android 14),2025-04-23T17:50:17.417331+00:00
99,SUCCESS,207.7.179.17,Mozilla/5.0 (Linux; Android 14),2025-12-07T03:44:56.417331+00:00
99,FAILED,144.139.169.77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-24T09:09:48.417331+00:00
100,SUCCESS,112.134.206.131,Mozilla/5.0 (Linux; Android 14),2025-11-05T14:23:01.417831+00:00
100,SUCCESS,66.162.166.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-29T01:11:03.417831+00:00
100,SUCCESS,20.176.0.101,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-05T07:34:48.417831+00:00
101,FAILED,199.129.59.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-24T15:13:58.417831+00:00
101,FAILED,144.119.9.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-07T23:57:06.417831+00:00
101,SUCCESS,223.239.33.172,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-10-14T14:41:39.417831+00:00
101,SUCCESS,84.137.19.66,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-04T05:26:50.417831+00:00
102,SUCCESS,191.124.109.203,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-22T17:19:44.417831+00:00
102,FAILED,182.168.90.65,Mozilla/5.0 (Linux; Android 14),2025-05-03T01:25:42.417831+00:00
103,SUCCESS,212.7.97.183,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-13T01:48:27.417831+00:00
103,SUCCESS,172.165.129.6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-10T06:05:39.417831+00:00
103,SUCCESS,219.137.121.171,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-18T22:55:47.417831+00:00
103,SUCCESS,166.236.178.169,Mozilla/5.0 (Linux; Android 14),2025-10-24T06:31:13.417831+00:00
104,SUCCESS,215.97.167.146,Mozilla/5.0 (Linux; Android 14),2025-06-11T20:10:51.417831+00:00
104,FAILED,134.54.146.169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-03T20:28:16.417831+00:00
104,SUCCESS,137.3.9.22,Mozilla/5.0 (Linux; Android 14),2025-12-11T10:46:52.417831+00:00
104,SUCCESS,192.165.65.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-18T18:31:04.417831+00:00
105,SUCCESS,220.73.186.15,Mozilla/5.0 (Linux; Android 14),2025-11-01T12:27:20.418331+00:00
105,FAILED,76.47.140.209,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-25T16:23:30.418331+00:00
105,FAILED,210.68.124.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-26T08:18:22.418331+00:00
105,SUCCESS,192.161.153.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-02-09T17:47:30.418331+00:00
106,FAILED,187.177.142.151,Mozilla/5.0 (Linux; Android 14),2025-03-27T07:56:38.418331+00:00
107,FAILED,194.194.139.138,Mozilla/5.0 (Linux; Android 14),2025-04-09T06:14:15.418331+00:00
108,FAILED,162.20.207.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-16T15:39:49.418331+00:00
109,SUCCESS,188.233.73.226,Mozilla/5.0 (Linux; Android 14),2026-01-04T01:17:49.418331+00:00
109,FAILED,128.138.2.98,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-11T19:45:04.418331+00:00
110,SUCCESS,165.221.57.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-15T00:45:11.418331+00:00
111,SUCCESS,223.242.246.40,Mozilla/5.0 (Linux; Android 14),2025-05-01T15:34:03.418331+00:00
112,FAILED,174.238.173.211,Mozilla/5.0 (Linux; Android 14),2025-08-27T11:27:12.418331+00:00
113,SUCCESS,203.61.249.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-29T09:34:52.418831+00:00
113,FAILED,181.216.42.208,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-24T03:01:38.418831+00:00
113,SUCCESS,140.50.157.5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-02-17T12:43:42.418831+00:00
114,FAILED,174.63.97.45,Mozilla/5.0 (Linux; Android 14),2025-03-17T11:13:18.418831+00:00
114,SUCCESS,166.238.1.232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-18T13:55:36.418831+00:00
114,SUCCESS,83.93.2.56,Mozilla/5.0 (Linux; Android 14),2025-04-05T18:50:37.418831+00:00
114,SUCCESS,220.68.220.99,Mozilla/5.0 (Linux; Android 14),2026-01-27T06:03:45.418831+00:00
115,FAILED,76.203.96.180,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-18T14:09:17.418831+00:00
115,SUCCESS,20.25.94.181,Mozilla/5.0 (Linux; Android 14),2025-07-26T22:24:07.418831+00:00
116,SUCCESS,222.215.246.218,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-07T17:54:41.418831+00:00
116,SUCCESS,43.193.205.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-05T13:57:31.418831+00:00
117,SUCCESS,100.191.13.164,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-19T15:40:11.418831+00:00
117,SUCCESS,217.222.3.199,Mozilla/5.0 (Linux; Android 14),2025-11-06T05:32:03.418831+00:00
117,SUCCESS,216.93.254.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-12T06:41:46.418831+00:00
117,SUCCESS,24.118.208.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-12T16:59:23.418831+00:00
118,SUCCESS,104.172.239.114,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-08-03T20:28:32.419332+00:00
118,FAILED,103.206.147.246,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-09T15:04:44.419332+00:00
118,SUCCESS,95.223.251.105,Mozilla/5.0 (Linux; Android 14),2025-08-29T15:59:54.419332+00:00
119,FAILED,158.135.251.144,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-10T12:35:19.419332+00:00
119,SUCCESS,32.211.139.18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-10T09:59:00.419332+00:00
120,SUCCESS,140.46.215.162,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-07-09T02:02:53.419332+00:00
120,SUCCESS,31.123.208.155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-17T10:57:10.419332+00:00
121,SUCCESS,101.241.241.101,Mozilla/5.0 (Linux; Android 14),2025-06-18T01:55:41.419332+00:00
121,FAILED,59.132.185.223,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-12T03:04:42.419332+00:00
121,FAILED,143.183.47.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-22T22:30:22.419332+00:00
122,SUCCESS,217.59.205.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-28T00:45:19.419332+00:00
122,SUCCESS,162.57.88.117,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-03-05T13:22:24.419332+00:00
122,FAILED,212.15.74.141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-17T12:29:37.419332+00:00
122,FAILED,200.162.80.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-26T00:46:23.419332+00:00
123,SUCCESS,207.86.63.157,Mozilla/5.0 (Linux; Android 14),2025-05-14T12:18:43.419332+00:00
123,SUCCESS,49.147.149.101,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-14T13:18:33.419332+00:00
123,SUCCESS,49.183.221.218,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-04T03:34:49.419831+00:00
123,FAILED,218.240.189.255,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-02T17:14:46.419831+00:00
124,SUCCESS,102.251.76.171,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-07-11T17:04:04.419831+00:00
124,SUCCESS,196.240.165.8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-20T07:15:52.419831+00:00
124,SUCCESS,58.181.106.228,Mozilla/5.0 (Linux; Android 14),2025-04-18T20:00:49.419831+00:00
125,SUCCESS,167.195.89.8,Mozilla/5.0 (Linux; Android 14),2025-08-11T12:51:10.419831+00:00
125,FAILED,174.44.27.11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-16T00:56:02.419831+00:00
126,SUCCESS,182.57.7.188,Mozilla/5.0 (Linux; Android 14),2025-07-11T01:57:24.419831+00:00
126,SUCCESS,54.178.197.208,Mozilla/5.0 (Linux; Android 14),2025-07-11T02:07:35.419831+00:00
127,SUCCESS,151.11.141.49,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-04T15:31:29.419831+00:00
127,SUCCESS,119.154.108.230,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-08T06:02:30.419831+00:00
127,SUCCESS,37.246.245.229,Mozilla/5.0 (Linux; Android 14),2025-05-07T08:17:01.419831+00:00
128,SUCCESS,199.133.198.81,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-13T07:56:51.419831+00:00
128,FAILED,63.25.218.60,Mozilla/5.0 (Linux; Android 14),2025-05-25T18:44:04.419831+00:00
128,FAILED,142.94.45.17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-02-19T10:25:00.419831+00:00
128,SUCCESS,220.64.35.159,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-26T19:48:49.419831+00:00
129,FAILED,194.92.118.144,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-07T20:33:07.420332+00:00
129,SUCCESS,162.147.218.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-08-20T08:39:21.420332+00:00
129,SUCCESS,173.79.187.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-14T17:23:03.420332+00:00
129,SUCCESS,202.176.62.253,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-10-23T10:07:24.420332+00:00
130,SUCCESS,179.122.17.106,Mozilla/5.0 (Linux; Android 14),2026-01-27T04:57:51.420332+00:00
130,SUCCESS,65.203.165.165,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-28T21:21:16.420332+00:00
130,SUCCESS,162.236.51.156,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-27T23:57:25.420332+00:00
130,FAILED,31.12.144.61,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-11-19T17:44:50.420332+00:00
131,FAILED,202.16.238.225,Mozilla/5.0 (Linux; Android 14),2025-07-08T13:52:03.420332+00:00
131,FAILED,17.51.238.195,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-29T05:41:17.420332+00:00
131,FAILED,67.129.56.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-09-06T13:25:39.420332+00:00
131,SUCCESS,203.29.14.67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-30T20:17:16.420332+00:00
132,FAILED,205.58.155.237,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-18T18:48:31.420332+00:00
132,SUCCESS,216.182.200.96,Mozilla/5.0 (Linux; Android 14),2025-05-02T04:46:20.420332+00:00
133,SUCCESS,167.49.178.32,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-26T05:27:12.420332+00:00
133,FAILED,165.192.54.164,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-31T09:25:05.420332+00:00
133,SUCCESS,72.117.224.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-27T05:07:27.420332+00:00
133,SUCCESS,11.123.50.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-19T18:08:55.420332+00:00
134,FAILED,161.110.188.241,Mozilla/5.0 (Linux; Android 14),2025-07-16T05:01:01.420832+00:00
135,SUCCESS,101.20.7.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-02T14:09:47.420832+00:00
135,FAILED,128.3.114.60,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-10-16T03:24:21.420832+00:00
135,FAILED,32.43.42.34,Mozilla/5.0 (Linux; Android 14),2025-10-05T23:08:18.420832+00:00
136,FAILED,162.13.50.89,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-07T22:15:02.420832+00:00
136,FAILED,144.156.147.255,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-17T00:52:19.420832+00:00
136,FAILED,76.76.171.80,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-10T12:47:04.420832+00:00
137,FAILED,5.157.111.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-02-01T00:57:42.420832+00:00
137,FAILED,153.85.89.214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-09-04T10:33:35.420832+00:00
138,FAILED,186.55.179.96,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-08-23T13:55:37.420832+00:00
138,SUCCESS,117.240.73.235,Mozilla/5.0 (Linux; Android 14),2025-08-07T16:32:09.420832+00:00
139,SUCCESS,57.41.4.133,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-18T12:19:34.420832+00:00
140,SUCCESS,178.77.195.9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-12-08T12:10:28.420832+00:00
140,FAILED,14.62.72.95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-04-19T14:53:31.420832+00:00
141,SUCCESS,200.102.151.248,Mozilla/5.0 (Linux; Android 14),2025-06-13T14:39:19.420832+00:00
141,SUCCESS,172.2.86.129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-07-01T22:39:11.420832+00:00
141,FAILED,122.50.136.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-22T05:37:56.420832+00:00
142,FAILED,215.204.152.173,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-06-02T18:10:22.420832+00:00
142,SUCCESS,177.63.141.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-29T11:39:45.420832+00:00
143,FAILED,202.43.168.67,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-27T08:11:16.420832+00:00
143,FAILED,80.104.32.204,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-17T04:01:01.420832+00:00
143,SUCCESS,212.161.150.124,Mozilla/5.0 (Linux; Android 14),2025-09-21T23:52:53.420832+00:00
144,SUCCESS,110.53.109.169,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-24T07:40:22.420832+00:00
144,SUCCESS,55.190.183.93,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-04-07T10:39:58.420832+00:00
144,FAILED,90.149.51.53,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-19T10:29:39.420832+00:00
144,FAILED,39.93.115.25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-05-29T19:19:54.420832+00:00
145,FAILED,178.31.109.217,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2026-01-15T05:28:37.420832+00:00
146,SUCCESS,111.83.198.121,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-04-01T10:25:57.420832+00:00
146,SUCCESS,199.28.150.230,Mozilla/5.0 (Linux; Android 14),2025-04-22T11:45:37.420832+00:00
147,FAILED,9.222.224.140,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-08-04T06:25:58.421835+00:00
148,SUCCESS,18.52.169.124,Mozilla/5.0 (Linux; Android 14),2025-02-27T20:36:10.421835+00:00
149,SUCCESS,163.47.143.193,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-14T12:07:21.421835+00:00
150,FAILED,193.122.150.41,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-07T10:33:17.421835+00:00
150,SUCCESS,71.133.119.132,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-17T05:25:54.421835+00:00
150,FAILED,186.223.250.55,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-06-13T20:18:03.421835+00:00
151,SUCCESS,211.214.138.101,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-02T18:39:41.421835+00:00
152,SUCCESS,79.47.162.33,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-15T13:10:27.422339+00:00
153,SUCCESS,55.235.104.58,Mozilla/5.0 (Linux; Android 14),2025-09-25T02:59:22.422339+00:00
153,SUCCESS,119.168.174.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-12-22T11:22:41.422339+00:00
154,SUCCESS,194.127.15.91,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-22T09:05:37.422339+00:00
155,SUCCESS,195.121.220.132,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-02T08:46:49.422339+00:00
155,SUCCESS,51.174.24.48,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-05-29T09:56:48.422339+00:00
155,SUCCESS,198.137.170.75,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-10-24T20:07:08.422339+00:00
156,SUCCESS,199.101.73.117,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-25T09:23:58.422339+00:00
157,FAILED,174.159.247.162,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-02T13:07:31.422339+00:00
158,SUCCESS,167.1.21.96,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-26T20:45:48.422339+00:00
158,SUCCESS,220.176.173.234,Mozilla/5.0 (Linux; Android 14),2026-01-09T08:31:38.422839+00:00
158,FAILED,182.113.255.207,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-17T06:21:18.422839+00:00
158,SUCCESS,165.104.213.26,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-25T11:51:00.422839+00:00
159,SUCCESS,194.162.196.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2026-01-08T15:11:03.422839+00:00
160,FAILED,211.87.195.189,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-05-13T07:30:08.422839+00:00
160,FAILED,211.40.64.167,Mozilla/5.0 (Linux; Android 14),2025-05-01T05:36:42.422839+00:00
160,FAILED,207.247.99.164,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-09-11T04:06:57.422839+00:00
160,SUCCESS,78.246.215.207,Mozilla/5.0 (Linux; Android 14),2025-11-12T16:51:09.422839+00:00
161,SUCCESS,172.165.27.73,Mozilla/5.0 (Linux; Android 14),2025-10-22T20:56:19.422839+00:00
161,FAILED,89.102.204.236,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-02-20T10:42:37.422839+00:00
161,FAILED,27.174.247.95,Mozilla/5.0 (Linux; Android 14),2025-03-21T07:29:21.422839+00:00
161,FAILED,151.61.59.118,Mozilla/5.0 (Linux; Android 14),2025-08-12T07:30:18.422839+00:00
162,SUCCESS,11.188.34.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-10-08T16:59:24.422839+00:00
163,SUCCESS,188.47.112.53,Mozilla/5.0 (Linux; Android 14),2025-09-19T22:23:09.422839+00:00
164,FAILED,216.43.2.208,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-11-26T11:27:10.423339+00:00
164,SUCCESS,204.221.223.21,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-03-20T15:27:38.423339+00:00
164,SUCCESS,178.85.213.7,Mozilla/5.0 (Linux; Android 14),2026-01-02T21:07:21.423339+00:00
165,FAILED,158.50.132.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-06-18T23:23:26.423339+00:00
165,SUCCESS,160.7.9.217,Mozilla/5.0 (Linux; Android 14),2025-05-23T23:14:40.423339+00:00
165,SUCCESS,133.130.222.216,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2025-12-09T18:25:46.423339+00:00
166,FAILED,215.186.247.238,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2026-01-25T23:10:01.423339+00:00
166,SUCCESS,216.227.237.226,Mozilla/5.0 (Linux; Android 14),2025-11-06T21:03:11.423339+00:00
167,SUCCESS,186.16.168.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2025-11-08T22:27:31.423339+00:00
168,FAILED,193.128.78.247,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),2025-03-04T14:11:50.423339+00:00
