user_id,transfer_limit_yen,atm_withdraw_limit_yen,updated_at
1945,300000,30000,2025-03-25T16:30:32.585051+00:00
1946,1000000,50000,2025-09-30T22:32:34.585051+00:00
1947,1000000,50000,2025-02-24T10:07:19.585051+00:00
1948,200000,200000,2025-11-06T23:22:50.585551+00:00
1949,1000000,30000,2025-10-01T09:00:31.585551+00:00
1950,200000,50000,2025-07-16T15:26:30.585551+00:00
1951,300000,200000,2025-03-25T22:09:56.585551+00:00
1952,1000000,200000,2025-06-24T07:03:57.585551+00:00
1953,200000,50000,2025-09-19T22:04:30.586051+00:00
1954,1000000,100000,2025-12-14T00:12:55.586051+00:00
1955,100000,200000,2025-11-24T10:33:01.586051+00:00
1956,1000000,100000,2026-01-04T07:34:50.586051+00:00
1957,1000000,200000,2025-08-23T21:37:04.586051+00:00
1958,500000,100000,2025-07-24T15:14:40.586552+00:00
1959,300000,200000,2025-05-23T17:54:53.586552+00:00
1960,1000000,30000,2025-09-18T04:51:17.586552+00:00
1961,300000,100000,2025-12-22T13:57:59.586552+00:00
1962,1000000,200000,2025-09-04T14:29:19.586552+00:00
1963,300000,200000,2025-10-01T07:24:56.586552+00:00
1964,100000,30000,2025-10-05T01:29:32.587052+00:00
1965,200000,50000,2025-09-21T09:28:03.587052+00:00
1966,1000000,200000,2025-09-14T07:42:44.587052+00:00
1967,500000,100000,2025-03-04T05:19:10.587052+00:00
1968,200000,30000,2025-07-26T00:13:45.587052+00:00
1969,300000,50000,2025-06-12T09:51:52.587554+00:00
1970,100000,50000,2025-10-29T02:47:34.587554+00:00
1971,200000,200000,2025-02-15T00:12:07.587554+00:00
1972,200000,100000,2025-08-01T04:11:02.587554+00:00
1973,300000,50000,2025-12-29T18:08:27.587554+00:00
1974,300000,50000,2025-05-25T10:53:52.587554+00:00
1975,100000,200000,2025-06-01T20:28:14.588052+00:00
1976,200000,50000,2025-08-31T13:34:23.588052+00:00
1977,1000000,30000,2025-05-09T04:53:01.588052+00:00
1978,200000,50000,2025-07-31T08:50:01.588052+00:00
1979,1000000,100000,2025-08-25T08:39:44.588052+00:00
1980,200000,200000,2025-08-07T06:56:22.588553+00:00
1981,100000,30000,2025-12-20T08:46:50.588553+00:00
1982,500000,200000,2025-08-08T20:42:29.588553+00:00
1983,1000000,50000,2025-06-14T01:00:53.588553+00:00
1984,300000,100000,2025-02-25T15:46:30.589051+00:00
1985,300000,100000,2025-12-26T03:15:49.589051+00:00
1986,100000,30000,2025-03-30T04:42:02.589051+00:00
1987,200000,30000,2026-01-14T09:04:51.589051+00:00
1988,500000,30000,2025-07-26T05:52:11.589051+00:00
1989,300000,30000,2026-01-17T05:46:37.589051+00:00
1990,1000000,100000,2025-11-20T21:25:59.589051+00:00
1991,1000000,200000,2025-05-31T02:37:49.589051+00:00
1992,500000,200000,2025-05-31T21:22:51.589051+00:00
1993,1000000,50000,2025-08-21T15:16:56.589051+00:00
1994,100000,200000,2025-10-26T18:35:31.589051+00:00
1995,300000,200000,2025-12-27T16:11:20.590065+00:00
1996,500000,200000,2025-11-27T18:18:34.590065+00:00
1997,500000,30000,2025-02-28T20:20:22.590065+00:00
1998,500000,50000,2025-02-16T10:13:50.590065+00:00
1999,100000,100000,2025-08-06T16:01:26.590065+00:00
2000,300000,50000,2025-03-07T13:27:08.590065+00:00
2001,200000,50000,2025-08-31T16:04:41.590575+00:00
2002,1000000,30000,2025-04-24T18:52:47.590575+00:00
2003,200000,30000,2025-06-25T20:35:33.590575+00:00
2004,500000,30000,2025-04-20T15:26:47.590575+00:00
2005,300000,100000,2026-02-02T17:47:37.590575+00:00
2006,100000,30000,2025-07-13T02:38:42.590575+00:00
2007,300000,30000,2025-11-02T20:55:23.591074+00:00
2008,100000,30000,2025-05-31T03:06:45.591074+00:00
2009,300000,100000,2025-08-01T15:46:12.591074+00:00
2010,200000,30000,2025-09-09T10:09:22.591074+00:00
2011,1000000,200000,2025-08-31T13:10:20.591074+00:00
2012,500000,200000,2025-12-26T10:08:11.591074+00:00
2013,300000,200000,2025-10-06T09:49:21.591574+00:00
2014,1000000,30000,2025-07-25T10:57:11.591574+00:00
2015,1000000,200000,2025-03-19T16:14:30.591574+00:00
2016,200000,200000,2025-09-20T03:40:01.591574+00:00
2017,200000,50000,2025-12-15T23:07:32.591574+00:00
2018,100000,50000,2025-10-29T13:06:16.592074+00:00
2019,500000,200000,2026-01-24T11:37:57.592074+00:00
2020,200000,100000,2025-03-15T14:49:06.592074+00:00
2021,200000,30000,2025-06-12T21:22:12.592074+00:00
2022,500000,50000,2026-01-18T19:30:54.592074+00:00
2023,1000000,100000,2025-06-21T02:15:04.592074+00:00
2024,100000,100000,2025-06-11T01:15:10.592574+00:00
2025,1000000,30000,2025-10-16T21:22:20.592574+00:00
2026,1000000,30000,2025-07-25T16:20:12.592574+00:00
2027,100000,100000,2025-10-08T10:38:16.592574+00:00
2028,300000,100000,2025-09-23T00:16:24.592574+00:00
2029,100000,200000,2025-04-26T06:07:29.592574+00:00
2030,1000000,100000,2025-12-05T10:34:32.593074+00:00
2031,500000,100000,2025-05-30T08:36:52.593074+00:00
2032,200000,50000,2025-06-02T19:29:18.593074+00:00
2033,500000,100000,2025-11-30T08:15:21.593074+00:00
2034,500000,50000,2025-07-15T03:58:53.593074+00:00
2035,1000000,200000,2025-08-18T05:27:31.593074+00:00
2036,500000,100000,2025-05-16T01:22:46.593074+00:00
2037,100000,50000,2026-01-22T16:47:09.593574+00:00
2038,500000,30000,2026-01-24T19:36:09.593574+00:00
2039,300000,30000,2025-10-27T01:15:07.593574+00:00
2040,1000000,50000,2025-07-30T16:09:00.593574+00:00
2041,300000,100000,2025-09-30T18:08:12.593574+00:00
2042,1000000,30000,2025-12-11T14:45:53.594073+00:00
2043,100000,200000,2026-01-16T20:03:01.594073+00:00
2044,100000,100000,2026-02-10T20:13:57.594073+00:00
2045,200000,200000,2025-03-24T11:06:53.594073+00:00
2046,100000,200000,2025-12-25T07:48:34.594073+00:00
2047,100000,200000,2025-06-25T03:07:29.594073+00:00
2048,1000000,50000,2025-11-20T15:36:51.594573+00:00
2049,100000,50000,2025-10-11T22:33:47.594573+00:00
2050,500000,50000,2025-06-10T05:26:44.594573+00:00
2051,1000000,200000,2025-06-23T23:13:22.594573+00:00
2052,300000,50000,2025-11-13T00:48:36.594573+00:00
2053,300000,50000,2025-07-07T22:48:39.594573+00:00
2054,200000,100000,2025-11-14T02:58:35.594573+00:00
2055,500000,100000,2025-07-19T02:08:26.595080+00:00
2056,500000,200000,2025-07-22T10:44:04.595080+00:00
2057,200000,100000,2025-10-18T02:11:29.595080+00:00
2058,200000,30000,2025-10-04T23:36:56.595080+00:00
2059,100000,50000,2025-04-27T07:34:51.595080+00:00
2060,1000000,200000,2025-05-18T22:39:04.595080+00:00
2061,100000,30000,2025-11-13T15:21:39.595575+00:00
2062,500000,100000,2026-01-16T15:16:54.595575+00:00
2063,200000,30000,2026-01-07T16:24:24.595575+00:00
2064,100000,50000,2025-03-12T23:24:28.595575+00:00
2065,1000000,100000,2025-12-11T03:44:32.595575+00:00
2066,300000,30000,2025-02-25T15:49:13.596073+00:00
2067,100000,30000,2026-01-17T11:59:40.596073+00:00
2068,1000000,100000,2025-11-11T02:14:18.596073+00:00
2069,100000,200000,2025-03-27T01:19:38.596073+00:00
2070,300000,200000,2025-10-11T13:48:20.596073+00:00
2071,500000,50000,2025-06-04T22:34:26.596073+00:00
2072,300000,200000,2025-11-17T11:42:56.596574+00:00
2073,500000,50000,2025-07-24T06:22:43.596574+00:00
2074,300000,30000,2025-07-21T08:12:15.596574+00:00
2075,1000000,50000,2025-11-03T15:01:51.596574+00:00
2076,1000000,30000,2025-10-03T11:58:34.596574+00:00
2077,1000000,100000,2025-05-01T07:51:33.596574+00:00
2078,1000000,50000,2026-01-16T18:44:27.597073+00:00
2079,300000,200000,2026-01-17T05:16:50.597073+00:00
2080,200000,200000,2025-06-26T02:33:26.597073+00:00
2081,500000,100000,2025-08-29T21:18:45.597073+00:00
2082,500000,30000,2025-11-03T18:53:40.597073+00:00
2083,1000000,100000,2025-06-27T01:14:36.597073+00:00
2084,200000,30000,2025-03-19T19:00:29.597573+00:00
2085,200000,100000,2025-06-28T15:21:28.597573+00:00
2086,1000000,30000,2025-09-04T13:33:22.597573+00:00
2087,300000,200000,2025-10-10T15:52:00.597573+00:00
2088,100000,100000,2025-05-01T22:13:45.597573+00:00
2089,500000,50000,2025-11-05T03:06:45.598073+00:00
2090,200000,50000,2025-08-27T00:45:08.598073+00:00
2091,300000,200000,2025-11-19T13:35:33.598073+00:00
2092,300000,100000,2025-05-09T20:31:05.598073+00:00
2093,100000,50000,2025-08-08T01:17:53.598073+00:00
2094,500000,30000,2026-01-29T05:49:05.598573+00:00
2095,100000,50000,2025-10-08T14:36:00.598573+00:00
2096,1000000,100000,2026-01-03T16:55:56.598573+00:00
2097,500000,50000,2025-07-16T22:49:05.598573+00:00
2098,100000,30000,2026-01-18T00:21:16.598573+00:00
2099,200000,30000,2025-06-02T20:54:13.598573+00:00
2100,200000,50000,2025-07-31T14:21:59.599073+00:00
2101,200000,30000,2025-10-10T01:58:15.599073+00:00
2102,500000,30000,2025-10-12T08:36:15.599073+00:00
2103,100000,50000,2025-08-12T12:51:31.599073+00:00
2104,1000000,100000,2025-06-04T01:29:19.599073+00:00
2105,1000000,100000,2025-09-14T19:27:45.599073+00:00
2106,1000000,200000,2025-03-17T15:23:16.599574+00:00
2107,300000,30000,2025-07-15T14:40:15.599574+00:00
2108,200000,100000,2025-11-29T13:06:14.599574+00:00
2109,200000,30000,2025-04-20T03:35:13.599574+00:00
2110,100000,50000,2025-04-08T21:30:56.599574+00:00
2111,300000,30000,2025-06-15T07:58:26.599574+00:00
2112,500000,50000,2025-11-25T11:25:13.599574+00:00
2113,200000,30000,2025-05-01T06:41:57.599574+00:00
2114,100000,50000,2025-06-01T18:15:08.599574+00:00
2115,300000,50000,2025-08-30T04:36:02.599574+00:00
2116,500000,100000,2025-11-16T05:41:43.600577+00:00
2117,100000,200000,2025-09-18T19:46:49.600577+00:00
2118,100000,100000,2025-05-20T08:14:19.600577+00:00
2119,500000,50000,2025-05-20T01:15:00.600577+00:00
2120,500000,50000,2025-10-03T06:04:38.600577+00:00
2121,500000,200000,2025-05-13T17:41:30.601082+00:00
2122,200000,50000,2025-05-12T00:10:31.601082+00:00
2123,500000,30000,2026-01-26T07:28:53.601082+00:00
2124,100000,200000,2025-02-15T14:30:16.601082+00:00
2125,300000,200000,2025-10-30T23:45:25.601082+00:00
2126,1000000,100000,2025-02-16T17:33:21.601581+00:00
2127,500000,50000,2025-07-17T04:39:47.601581+00:00
2128,200000,200000,2025-09-17T19:47:12.601581+00:00
2129,200000,30000,2025-09-04T18:02:31.601581+00:00
2130,100000,30000,2025-09-05T09:14:03.601581+00:00
2131,200000,30000,2025-05-06T01:54:13.601581+00:00
2132,1000000,200000,2025-11-09T05:07:53.601581+00:00
2133,100000,50000,2025-06-03T03:58:18.602081+00:00
2134,1000000,200000,2025-12-09T02:02:46.602081+00:00
2135,200000,100000,2025-08-08T06:45:05.602081+00:00
2136,1000000,50000,2025-08-14T09:27:00.602081+00:00
2137,300000,50000,2025-12-19T07:51:07.602081+00:00
2138,100000,200000,2025-05-18T04:45:55.602580+00:00
2139,500000,30000,2025-06-19T19:27:48.602580+00:00
2140,200000,100000,2025-07-26T18:39:09.602580+00:00
2141,300000,100000,2025-12-13T01:39:02.602580+00:00
2142,300000,30000,2025-09-20T13:48:46.602580+00:00
2143,500000,50000,2025-10-29T09:01:00.602580+00:00
2144,100000,50000,2025-03-13T04:16:45.603080+00:00
2145,1000000,200000,2025-05-02T23:59:10.603080+00:00
2146,500000,30000,2025-09-30T07:06:17.603080+00:00
2147,100000,200000,2025-11-23T03:11:21.603080+00:00
2148,500000,100000,2025-10-10T22:07:24.603080+00:00
2149,500000,50000,2025-03-01T00:58:53.603080+00:00
2150,200000,100000,2025-12-26T18:37:54.603582+00:00
2151,1000000,50000,2025-07-24T01:40:23.603582+00:00
2152,200000,100000,2025-12-10T02:33:07.603582+00:00
2153,300000,200000,2025-04-11T11:28:33.603582+00:00
2154,300000,100000,2025-07-21T02:00:18.603582+00:00
2155,300000,200000,2025-06-16T11:48:42.604086+00:00
2156,500000,100000,2025-08-08T21:12:22.604086+00:00
2157,1000000,30000,2025-12-29T00:44:42.604086+00:00
2158,500000,30000,2025-04-11T08:47:13.604086+00:00
2159,300000,200000,2025-08-23T16:13:28.604582+00:00
2160,200000,30000,2025-06-18T23:45:04.604582+00:00
2161,1000000,50000,2025-10-29T04:34:05.604582+00:00
2162,1000000,50000,2025-06-29T13:20:46.604582+00:00
2163,1000000,100000,2025-08-31T22:05:08.604582+00:00
2164,1000000,200000,2025-06-21T01:28:24.605080+00:00
2165,100000,100000,2025-12-18T18:25:23.605080+00:00
2166,1000000,200000,2025-07-27T05:05:14.605080+00:00
2167,100000,30000,2026-02-03T05:46:21.605080+00:00
2168,500000,200000,2025-02-28T08:35:42.605080+00:00
2169,100000,200000,2025-10-10T18:08:46.605581+00:00
2170,300000,200000,2025-04-11T04:29:00.605581+00:00
2171,200000,200000,2025-11-22T06:01:48.605581+00:00
2172,300000,50000,2025-03-13T05:45:45.605581+00:00
2173,300000,30000,2025-12-19T14:51:41.606080+00:00
2174,500000,200000,2025-08-19T01:23:49.606080+00:00
2175,500000,50000,2025-11-14T18:08:16.606080+00:00
2176,1000000,200000,2025-11-01T08:32:44.606080+00:00
2177,1000000,50000,2025-05-30T16:10:33.606080+00:00
2178,300000,100000,2025-11-12T01:31:22.606080+00:00
2179,200000,100000,2025-06-27T20:11:17.606080+00:00
2180,1000000,30000,2025-09-21T20:56:56.606581+00:00
2181,500000,30000,2025-03-03T03:30:33.606581+00:00
2182,100000,50000,2025-06-27T01:37:01.606581+00:00
2183,1000000,50000,2025-09-24T16:39:09.606581+00:00
2184,1000000,100000,2025-12-07T15:44:44.606581+00:00
2185,300000,30000,2025-06-08T11:08:31.607080+00:00
2186,100000,30000,2025-09-16T06:33:51.607080+00:00
2187,100000,30000,2025-07-12T00:27:50.607080+00:00
2188,500000,50000,2025-06-18T18:58:31.607080+00:00
2189,500000,100000,2025-03-23T03:11:54.607080+00:00
2190,500000,200000,2026-01-05T06:20:39.607080+00:00
2191,200000,50000,2025-08-25T11:58:56.607080+00:00
2192,500000,50000,2025-11-19T21:14:19.607580+00:00
2193,1000000,200000,2025-05-31T21:50:33.607580+00:00
2194,100000,30000,2025-05-14T21:08:13.607580+00:00
2195,500000,50000,2025-06-08T00:00:06.607580+00:00
2196,200000,50000,2025-10-15T07:20:36.607580+00:00
2197,300000,30000,2025-05-15T07:10:39.608080+00:00
2198,200000,30000,2025-04-05T07:00:18.608080+00:00
2199,300000,30000,2025-05-15T00:25:35.608080+00:00
2200,1000000,100000,2025-04-10T17:38:34.608080+00:00
2201,300000,50000,2026-01-18T20:56:29.608080+00:00
2202,500000,50000,2025-08-08T03:36:33.608581+00:00
2203,500000,50000,2025-10-09T07:37:44.608581+00:00
2204,200000,200000,2025-07-10T10:40:51.608581+00:00
2205,200000,50000,2025-07-07T21:55:08.608581+00:00
2206,300000,100000,2025-06-07T04:47:34.608581+00:00
2207,200000,30000,2025-02-17T01:51:05.609080+00:00
2208,100000,50000,2026-02-06T06:12:42.609080+00:00
2209,300000,200000,2025-08-27T21:09:03.609080+00:00
2210,200000,50000,2025-06-20T05:53:48.609080+00:00
2211,100000,100000,2025-11-12T11:28:20.609080+00:00
2212,1000000,30000,2025-09-17T22:27:50.609080+00:00
2213,500000,50000,2025-08-16T03:17:07.609580+00:00
2214,500000,100000,2025-04-15T23:49:52.609580+00:00
2215,200000,100000,2026-01-25T01:10:07.609580+00:00
2216,1000000,50000,2025-04-26T18:33:16.609580+00:00
2217,100000,50000,2025-02-22T08:17:51.609580+00:00
2218,200000,50000,2025-05-17T14:07:24.609580+00:00
2219,1000000,200000,2025-04-02T15:46:37.609580+00:00
2220,200000,200000,2025-06-01T22:12:04.610080+00:00
2221,100000,100000,2025-10-05T06:55:21.610080+00:00
2222,1000000,50000,2025-12-11T09:17:30.610080+00:00
2223,500000,200000,2025-12-28T22:41:08.610080+00:00
2224,200000,200000,2025-08-21T05:17:05.610080+00:00
2225,200000,200000,2025-11-06T21:43:40.610080+00:00
2226,200000,200000,2025-10-28T08:19:10.610080+00:00
2227,200000,50000,2025-09-10T12:20:32.610080+00:00
2228,300000,30000,2025-09-22T23:05:59.610080+00:00
2229,300000,50000,2025-06-05T05:28:49.610080+00:00
2230,500000,50000,2025-04-24T15:21:24.610080+00:00
2231,200000,100000,2025-05-25T06:31:38.610080+00:00
2232,200000,100000,2025-05-08T08:50:01.611092+00:00
2233,1000000,30000,2025-03-20T12:46:27.611092+00:00
2234,500000,200000,2025-05-16T16:05:31.611092+00:00
2235,1000000,100000,2025-12-30T18:34:26.611092+00:00
2236,500000,50000,2026-01-21T17:21:50.611092+00:00
2237,500000,50000,2025-10-06T21:09:11.611092+00:00
2238,100000,30000,2025-04-14T16:22:21.611092+00:00
2239,100000,50000,2025-09-01T04:51:24.611599+00:00
2240,1000000,30000,2026-01-28T01:09:27.611599+00:00
2241,500000,200000,2025-05-14T10:20:22.611599+00:00
2242,500000,200000,2025-08-07T23:37:57.611599+00:00
2243,200000,50000,2025-08-25T10:22:43.611599+00:00
2244,1000000,30000,2025-10-02T04:45:36.612099+00:00
2245,200000,200000,2025-12-03T11:47:45.612099+00:00
2246,200000,100000,2025-10-15T20:15:31.612099+00:00
2247,1000000,30000,2025-09-16T17:43:35.612099+00:00
2248,300000,50000,2025-11-28T19:48:05.612099+00:00
2249,200000,30000,2026-01-07T07:01:33.612099+00:00
2250,1000000,30000,2025-05-13T10:53:15.612599+00:00
2251,200000,100000,2025-09-15T08:34:49.612599+00:00
2252,200000,100000,2025-03-28T13:05:33.612599+00:00
2253,300000,30000,2025-12-28T15:47:29.612599+00:00
2254,1000000,100000,2025-10-16T08:40:27.613029+00:00
2255,1000000,30000,2025-07-01T03:59:50.613029+00:00
2256,500000,200000,2025-04-25T09:30:24.613029+00:00
2257,100000,100000,2025-08-27T09:27:34.613029+00:00
2258,500000,200000,2025-11-09T18:40:32.613029+00:00
2259,1000000,50000,2025-08-01T00:30:09.613029+00:00
2260,100000,30000,2026-02-02T19:50:11.613029+00:00
2261,200000,50000,2025-09-20T04:57:44.613029+00:00
2262,300000,30000,2025-06-25T10:25:38.613029+00:00
2263,100000,50000,2025-10-11T00:35:45.613029+00:00
2264,500000,30000,2025-07-17T02:11:10.613029+00:00
2265,500000,50000,2026-01-16T00:17:33.614032+00:00
2266,500000,200000,2025-08-14T20:15:18.614032+00:00
2267,1000000,30000,2025-07-03T05:08:04.614032+00:00
2268,100000,30000,2025-06-20T19:35:19.614032+00:00
2269,1000000,50000,2025-08-27T10:42:51.614032+00:00
2270,500000,50000,2025-12-23T13:04:03.614032+00:00
2271,500000,30000,2025-04-23T07:28:48.614032+00:00
2272,300000,50000,2026-01-03T20:36:47.614032+00:00
2273,200000,30000,2025-03-30T04:53:40.614032+00:00
2274,200000,30000,2026-01-28T04:30:41.614032+00:00
2275,100000,50000,2025-03-03T15:04:18.614032+00:00
2276,200000,50000,2025-10-03T19:29:52.614032+00:00
2277,200000,30000,2025-10-27T19:35:55.615076+00:00
2278,300000,100000,2025-11-01T11:14:54.615076+00:00
2279,100000,50000,2025-04-29T04:10:33.615076+00:00
2280,300000,100000,2025-11-25T07:13:10.615076+00:00
2281,500000,30000,2025-02-11T20:26:20.615076+00:00
2282,500000,50000,2025-06-14T06:07:25.615076+00:00
2283,200000,100000,2025-09-15T03:30:49.615076+00:00
2284,1000000,30000,2025-04-29T04:27:03.615076+00:00
2285,300000,50000,2025-07-23T21:05:48.615076+00:00
2286,200000,30000,2025-03-29T23:40:58.615076+00:00
2287,1000000,200000,2025-11-24T04:25:19.615076+00:00
2288,1000000,50000,2025-11-28T07:17:28.615076+00:00
2289,500000,30000,2025-08-21T04:58:42.615076+00:00
2290,1000000,30000,2025-09-07T15:28:00.616143+00:00
2291,100000,200000,2025-09-24T01:36:38.616143+00:00
2292,300000,30000,2025-06-25T13:09:35.616143+00:00
2293,500000,100000,2026-01-03T22:54:32.616143+00:00
2294,1000000,200000,2025-11-15T05:11:06.616143+00:00
2295,300000,50000,2025-05-18T19:50:05.616143+00:00
2296,100000,50000,2025-09-09T07:30:30.616143+00:00
2297,200000,50000,2025-12-03T16:28:28.616143+00:00
2298,200000,100000,2025-03-18T22:06:16.616143+00:00
2299,1000000,50000,2026-01-29T09:16:41.616143+00:00
2300,100000,100000,2025-06-13T01:33:06.616143+00:00
2301,300000,200000,2025-07-12T17:57:00.616143+00:00
2302,200000,200000,2026-01-22T20:09:00.616143+00:00
2303,200000,100000,2025-10-16T01:54:52.616143+00:00
2304,500000,200000,2025-07-26T09:33:51.617194+00:00
2305,300000,50000,2025-04-14T07:26:31.617194+00:00
2306,1000000,200000,2025-07-12T13:03:33.617194+00:00
2307,300000,30000,2025-05-02T14:43:10.617194+00:00
2308,500000,30000,2025-06-07T18:27:22.617194+00:00
2309,500000,100000,2025-11-30T23:19:23.617194+00:00
2310,300000,200000,2025-02-12T23:09:46.617194+00:00
2311,300000,200000,2025-05-24T22:57:54.617194+00:00
2312,100000,50000,2026-02-02T13:29:08.617194+00:00
2313,500000,50000,2026-01-28T07:15:19.617194+00:00
2314,300000,30000,2025-04-20T19:43:24.617194+00:00
2315,1000000,50000,2025-09-30T07:03:28.618247+00:00
2316,300000,100000,2025-08-08T21:03:56.618247+00:00
2317,200000,100000,2026-01-12T06:21:10.618247+00:00
2318,100000,100000,2025-09-25T10:37:08.618247+00:00
2319,300000,100000,2025-10-23T10:00:21.618247+00:00
2320,500000,200000,2025-07-08T16:39:27.618247+00:00
2321,500000,30000,2025-08-07T09:22:27.618247+00:00
2322,500000,100000,2026-01-27T12:58:26.618247+00:00
2323,300000,30000,2026-01-29T08:06:48.618247+00:00
2324,1000000,50000,2025-10-09T00:50:47.618247+00:00
2325,500000,100000,2025-11-17T06:41:12.618247+00:00
2326,1000000,200000,2025-05-28T19:03:57.618247+00:00
2327,1000000,200000,2025-06-05T13:58:48.619311+00:00
2328,1000000,30000,2026-01-02T10:50:32.619311+00:00
2329,500000,50000,2025-12-20T15:02:36.619311+00:00
2330,200000,50000,2025-12-29T18:46:50.619311+00:00
2331,300000,200000,2025-10-06T13:09:29.619311+00:00
2332,500000,100000,2025-12-22T07:14:22.619311+00:00
2333,1000000,50000,2025-05-13T10:44:43.619311+00:00
2334,100000,30000,2025-05-02T10:09:11.619311+00:00
2335,500000,30000,2026-01-08T12:54:57.619311+00:00
2336,300000,100000,2025-09-21T11:04:35.619311+00:00
2337,200000,100000,2025-08-15T17:21:01.619311+00:00
2338,200000,100000,2025-12-22T21:11:00.619311+00:00
2339,1000000,200000,2025-03-01T01:44:12.619311+00:00
2340,500000,100000,2025-10-03T08:58:26.620370+00:00
2341,500000,100000,2025-02-14T05:30:34.620370+00:00
2342,300000,30000,2025-06-22T01:07:04.620370+00:00
2343,500000,100000,2025-04-11T23:20:43.620370+00:00
2344,500000,30000,2025-10-02T08:53:44.620370+00:00
2345,100000,50000,2025-02-27T22:48:16.620370+00:00
2346,500000,100000,2025-11-01T07:51:39.620370+00:00
2347,1000000,30000,2025-08-20T17:28:40.620370+00:00
2348,1000000,30000,2025-08-03T16:11:33.620370+00:00
2349,500000,100000,2026-01-25T01:27:49.620370+00:00
2350,500000,50000,2025-04-10T06:31:55.620370+00:00
2351,1000000,50000,2025-06-15T04:14:10.621397+00:00
2352,500000,100000,2025-07-22T23:07:32.621397+00:00
2353,200000,200000,2025-10-27T20:45:42.621397+00:00
2354,1000000,30000,2025-04-19T11:15:59.621397+00:00
2355,1000000,200000,2025-04-09T21:08:48.621397+00:00
2356,1000000,30000,2025-09-02T00:01:08.621397+00:00
2357,100000,50000,2025-10-08T03:26:21.621900+00:00
2358,500000,200000,2025-09-27T07:13:13.621900+00:00
2359,100000,30000,2025-06-04T12:04:02.621900+00:00
2360,1000000,200000,2025-10-07T04:37:21.621900+00:00
2361,200000,200000,2025-10-02T21:33:48.621900+00:00
2362,100000,50000,2025-12-16T20:00:19.622403+00:00
2363,200000,50000,2025-03-05T04:01:27.622403+00:00
2364,200000,30000,2025-12-09T08:06:53.622403+00:00
2365,1000000,200000,2025-09-26T06:10:50.622403+00:00
2366,100000,30000,2026-01-31T21:33:48.622403+00:00
2367,500000,200000,2025-05-05T14:19:17.622899+00:00
2368,1000000,100000,2025-06-23T08:55:17.622899+00:00
2369,500000,100000,2025-05-25T01:56:54.622899+00:00
2370,100000,30000,2025-03-23T15:29:41.622899+00:00
2371,500000,100000,2025-06-12T19:15:34.622899+00:00
2372,300000,200000,2025-09-09T18:58:19.622899+00:00
2373,200000,30000,2026-01-10T14:18:16.623399+00:00
2374,200000,30000,2025-06-13T00:50:35.623399+00:00
2375,300000,30000,2025-11-15T15:01:05.623399+00:00
2376,300000,30000,2026-02-09T00:18:45.623399+00:00
2377,500000,200000,2025-08-27T11:43:39.623399+00:00
2378,500000,100000,2025-07-18T16:42:47.623899+00:00
2379,300000,50000,2025-10-25T06:51:11.623899+00:00
2380,500000,50000,2025-09-24T16:44:24.623899+00:00
2381,300000,30000,2025-02-16T08:47:15.623899+00:00
2382,500000,100000,2026-02-07T00:38:23.623899+00:00
2383,1000000,50000,2025-10-28T18:11:22.623899+00:00
2384,1000000,50000,2025-07-20T13:53:12.624399+00:00
2385,200000,50000,2025-03-17T07:15:44.624399+00:00
2386,100000,200000,2025-04-23T16:14:52.624399+00:00
2387,300000,30000,2025-11-03T07:49:34.624399+00:00
2388,300000,50000,2025-02-13T21:08:03.624399+00:00
2389,500000,50000,2025-06-27T06:17:49.624901+00:00
2390,300000,30000,2025-07-19T04:27:55.624901+00:00
2391,200000,30000,2025-07-13T06:44:02.624901+00:00
2392,1000000,50000,2026-01-18T17:26:43.624901+00:00
2393,300000,30000,2026-01-10T23:02:25.625403+00:00
2394,300000,200000,2025-05-27T21:16:03.625403+00:00
2395,300000,30000,2025-12-03T05:23:57.625403+00:00
2396,100000,30000,2025-06-29T12:18:37.625403+00:00
2397,500000,30000,2025-06-17T00:04:29.625403+00:00
2398,100000,100000,2025-02-19T12:21:35.625902+00:00
2399,200000,100000,2025-11-02T00:50:13.625902+00:00
2400,100000,100000,2026-02-07T13:23:50.625902+00:00
2401,200000,200000,2026-01-18T04:25:18.625902+00:00
2402,100000,50000,2025-10-03T11:50:11.625902+00:00
2403,100000,30000,2025-07-02T15:21:43.625902+00:00
2404,200000,50000,2025-11-08T09:38:01.626400+00:00
2405,300000,50000,2025-09-26T02:31:37.626400+00:00
2406,500000,200000,2025-07-10T14:35:32.626400+00:00
2407,1000000,100000,2025-04-05T08:38:42.626400+00:00
2408,500000,100000,2025-09-13T14:01:36.626899+00:00
2409,500000,100000,2025-07-19T12:55:26.626899+00:00
2410,100000,200000,2025-10-13T10:14:04.626899+00:00
2411,1000000,200000,2025-11-19T10:09:44.626899+00:00
2412,500000,30000,2025-03-12T08:29:36.626899+00:00
2413,100000,50000,2025-10-15T13:20:45.627399+00:00
2414,100000,30000,2025-06-13T06:23:46.627399+00:00
2415,300000,200000,2025-07-19T16:03:18.627399+00:00
2416,200000,50000,2025-12-22T06:35:39.627399+00:00
2417,100000,100000,2025-02-11T10:09:28.627399+00:00
2418,500000,200000,2025-09-29T08:05:58.627899+00:00
2419,500000,100000,2025-09-20T05:10:18.627899+00:00
2420,200000,200000,2025-04-15T21:27:26.627899+00:00
2421,1000000,50000,2025-11-11T01:29:17.627899+00:00
2422,300000,100000,2025-12-15T20:16:13.627899+00:00
